iter	Logloss
382	0.01193841388
383	0.0118878639
384	0.01186110983
385	0.01184149073
386	0.01182793838
387	0.01178140538
388	0.01174339616
389	0.01170551491
390	0.01167685938
391	0.0116404677
392	0.01160039411
393	0.01155805711
394	0.011508281
395	0.01147653727
396	0.01143834536
397	0.01139263616
398	0.01132445457
399	0.01127505545
400	0.01123488659
401	0.01120446428
402	0.01115351207
403	0.01110757077
404	0.01108155972
405	0.01101754327
406	0.01099994423
407	0.01097734597
408	0.01094660674
409	0.01093466661
410	0.01089530355
411	0.01087146716
412	0.010834389
413	0.01081623191
414	0.01077444078
415	0.01073564953
416	0.01071752152
417	0.01067884633
418	0.01064190868
419	0.01061891781
420	0.01057266774
421	0.01054455601
422	0.01051520846
423	0.01047882805
424	0.01043311326
425	0.01040361573
426	0.01037315273
427	0.01035172436
428	0.01032145069
429	0.01028888591
430	0.01024557815
431	0.01022899185
432	0.01020574865
433	0.01017101133
434	0.01015400037
435	0.01012065862
436	0.01009324446
437	0.01005828155
438	0.01003617337
439	0.01001229326
440	0.01000331179
441	0.009983528459
442	0.009956108431
443	0.009931724298
444	0.009898965713
445	0.009864970822
446	0.009848491908
447	0.009824212779
448	0.009804770827
449	0.009779028989
450	0.009751337436
451	0.009734163512
452	0.009702495787
453	0.009664154713
454	0.009650395435
455	0.009642173626
456	0.009605238492
457	0.009588369
458	0.009557702673
459	0.00951952018
460	0.009489222016
461	0.009466704031
462	0.009452166585
463	0.009426330853
464	0.009405096112
465	0.009387870503
466	0.009369058223
467	0.00933791685
468	0.009313989691
469	0.009286223084
470	0.00925662684
471	0.009248443343
472	0.009219594838
473	0.009202561503
474	0.00917575892
475	0.009162289272
476	0.009162272789
477	0.009141774273
478	0.009114751255
479	0.009087647575
480	0.009066346294
481	0.009048884492
482	0.009013954602
483	0.008998034381
484	0.008971087252
485	0.008944913376
486	0.008933467551
487	0.008917931756
488	0.008885603778
489	0.008865270224
490	0.008843668935
491	0.008822677083
492	0.008805481474
493	0.008780281549
494	0.008741959807
495	0.008715757751
496	0.008699639042
497	0.008675470159
498	0.008647032804
499	0.00862750243
500	0.00860448558
501	0.008584043972
502	0.008553105267
503	0.00852239759
504	0.008503736646
505	0.008479373406
506	0.008460304605
507	0.008436471982
508	0.008413860431
509	0.008397133738
510	0.008371029632
511	0.008364742145
512	0.008352111689
513	0.00833594593
514	0.008313653231
515	0.008288031973
516	0.008266679381
517	0.008247282117
518	0.008232630722
519	0.008207578474
520	0.008186804616
521	0.008161220943
522	0.008128475739
523	0.008108599269
524	0.00807960585
525	0.00806238343
526	0.008038453507
527	0.008029045526
528	0.008007513048
529	0.007981961219
530	0.007965162069
531	0.007939705952
532	0.007910774203
533	0.007890172891
534	0.007870638334
535	0.007847592054
536	0.007824380625
537	0.007801551697
538	0.007781315558
539	0.007759088078
540	0.007740877133
541	0.007715206314
542	0.007715179217
543	0.007696384214
544	0.007672771269
545	0.007651743054
546	0.007634106357
547	0.007612658127
548	0.00758970798
549	0.007568256032
550	0.007549112073
551	0.00752697604
552	0.007515950712
553	0.007497376778
554	0.007480991082
555	0.007480844381
556	0.007457538965
557	0.007444252341
558	0.007426497584
559	0.00740704997
560	0.007390695873
561	0.007370317122
562	0.007345144516
563	0.007329873451
564	0.007314911795
565	0.007294149955
566	0.007272938584
567	0.007257003936
568	0.007243052997
569	0.007225781862
570	0.00720833603
571	0.007197544413
572	0.007176476733
573	0.007162273336
574	0.007145425345
575	0.007129321193
576	0.00711543544
577	0.007099630359
578	0.007087045977
579	0.007070756838
580	0.007059812776
581	0.007039072641
582	0.007022788823
583	0.007022782179
584	0.007007189283
585	0.006997709053
586	0.006979861812
587	0.006966988331
588	0.006948229737
589	0.006932208017
590	0.006918015191
591	0.006906912939
592	0.006889952693
593	0.006877194889
594	0.006865669884
595	0.006844548382
596	0.006826726153
597	0.006811207983
598	0.006799452484
599	0.006781667466
600	0.006762372303
601	0.006750276555
602	0.006734194877
603	0.006722451831
604	0.00670689992
605	0.00669236703
606	0.006677518778
607	0.006666236398
608	0.006649986299
609	0.006635699965
610	0.006620525706
611	0.006607028111
612	0.006589791784
613	0.006577606013
614	0.006566677698
615	0.006551005592
616	0.006539664211
617	0.006535827403
618	0.006518795203
619	0.006509765821
620	0.006494859707
621	0.006484615264
622	0.00646935571
623	0.006453841921
624	0.006440061198
625	0.006426914246
626	0.006411170311
627	0.006397718123
628	0.006382778647
629	0.006382779677
630	0.006372139774
631	0.00636164152
632	0.006350486085
633	0.006334391128
634	0.006334331983
635	0.006323042051
636	0.00631779385
637	0.006305188428
638	0.006286171368
639	0.006268143648
640	0.006252334317
641	0.006241708401
642	0.006231856718
643	0.006225109527
644	0.00620726741
645	0.006194053363
646	0.006189093555
647	0.006175946314
648	0.006166236214
649	0.006156068567
650	0.006146571637
651	0.006135509383
652	0.00610965236
653	0.006096115536
654	0.006078608395
655	0.006070835006
656	0.006056736667
657	0.006044787505
658	0.006033565519
659	0.006022708381
660	0.006013752942
661	0.006008313315
662	0.006000524144
663	0.005990158273
664	0.005990176791
665	0.005977775585
666	0.005964068725
667	0.005952375124
668	0.00594056541
669	0.005940492594
670	0.005936486149
671	0.005927113893
672	0.005917455429
673	0.005908716453
674	0.005902098702
675	0.005889054407
676	0.00587642998
677	0.005860974179
678	0.005844552521
679	0.005839018584
680	0.005834249259
681	0.005823037641
682	0.005814047039
683	0.005806131142
684	0.005796129995
685	0.005789076492
686	0.005777519591
687	0.005762057872
688	0.00575424517
689	0.00574626429
690	0.005736857849
691	0.005725480222
692	0.005718569453
693	0.005717032045
694	0.005712078618
695	0.005701606888
696	0.005701594399
697	0.005689581571
698	0.005687043527
699	0.005679006872
700	0.005669574671
701	0.005664992095
702	0.005664989029
703	0.005662928267
704	0.005660677954
705	0.005649264121
706	0.005649128039
707	0.005647206326
708	0.00563506882
709	0.005625783373
710	0.005625322915
711	0.005618551809
712	0.005608045499
713	0.0056054682
714	0.00558975486
715	0.005578628568
716	0.005569704075
717	0.005553385082
718	0.005542568174
719	0.005528370335
720	0.005516484147
721	0.005512941894
722	0.005504278824
723	0.005494173493
724	0.005494082093
725	0.005483655033
726	0.005475137315
727	0.005473423784
728	0.005461714205
729	0.005461676648
730	0.005450841725
731	0.005439937205
732	0.005431763332
733	0.005430370693
734	0.005422382431
735	0.005410629051
736	0.005402112167
737	0.005394469641
738	0.005385901798
739	0.005377706649
740	0.00536699648
741	0.005364644479
742	0.005355655966
743	0.005341925424
744	0.005332431156
745	0.00532879579
746	0.005318893153
747	0.005308537048
748	0.005298485185
749	0.005289308886
750	0.005279627725
751	0.005279633053
752	0.005269580913
753	0.00526112537
754	0.005251076108
755	0.005238749163
756	0.005229232812
757	0.005222550564
758	0.005221821196
759	0.005209921142
760	0.005202350151
761	0.005199360361
762	0.005190537654
763	0.005190519175
764	0.005184904362
765	0.005177281252
766	0.005173903286
767	0.005173901364
768	0.005171050011
769	0.005161587524
770	0.005159334895
771	0.005150270288
772	0.005150149623
773	0.00513964387
774	0.005139638265
775	0.005139601181
776	0.00513954916
777	0.005133153041
778	0.005123757379
779	0.005114818159
780	0.005104137254
781	0.005091994236
782	0.005086885006
783	0.005086888089
784	0.005078929756
785	0.005078849356
786	0.005071868408
787	0.005071846186
788	0.005067597117
789	0.005060465211
790	0.005053636666
791	0.005053133748
792	0.005052622703
793	0.00505262365
794	0.005047859707
795	0.005047838576
796	0.005045131268
797	0.005039331836
798	0.005029049472
799	0.005016585427
800	0.005016458101
801	0.005016453838
802	0.005016424439
803	0.005007997953
804	0.005000577728
805	0.004990907627
806	0.004981103912
807	0.004974018197
808	0.00497399547
809	0.004962150915
810	0.004954470939
811	0.004948951529
812	0.004941816813
813	0.004933517507
814	0.004923441285
815	0.004918059953
816	0.004908506577
817	0.004905402393
818	0.004894433938
819	0.004890307203
820	0.004886892584
821	0.004877559435
822	0.004877281428
823	0.004871594097
824	0.004863181561
825	0.004855605716
826	0.004855604881
827	0.004852839618
828	0.004849737011
829	0.004843772455
830	0.004836991501
831	0.004829214687
832	0.004829205813
833	0.00481742834
834	0.004809229619
835	0.004803525523
836	0.004795590882
837	0.004787773373
838	0.00478262508
839	0.004776252119
840	0.004771467205
841	0.004771442818
842	0.004765162107
843	0.004765125591
844	0.004765040501
845	0.004764889328
846	0.004756873133
847	0.00475327205
848	0.004744469472
849	0.004736989605
850	0.00472905948
851	0.004721774025
852	0.00472176127
853	0.004714888899
854	0.004710218529
855	0.004702110379
856	0.004702128798
857	0.004689619241
858	0.004689456765
859	0.004677906671
860	0.004669413416
861	0.004665717107
862	0.004665444481
863	0.004659439111
864	0.004654980686
865	0.00465473587
866	0.004648817773
867	0.004644919332
868	0.004638044957
869	0.004638018973
870	0.004637999752
871	0.004638009588
872	0.004635634515
873	0.00463559376
874	0.004635600492
875	0.004632236556
876	0.004632192259
877	0.004627033306
878	0.00462691632
879	0.004620266221
880	0.00461281757
881	0.00460660563
882	0.004603653862
883	0.004597948834
884	0.004593444561
885	0.004588824135
886	0.004588714537
887	0.004580844
888	0.004576639367
889	0.004573901289
890	0.004566488625
891	0.004562455503
892	0.004557500312
893	0.004553742692
894	0.004540888671
895	0.004540848434
896	0.004536146964
897	0.004529098443
898	0.004529040119
899	0.004523683717
900	0.004523649923
901	0.004523624631
902	0.00452360762
903	0.004523555797
904	0.00451329307
905	0.004513295442
906	0.004513211736
907	0.004513182129
908	0.004511898529
909	0.004507074345
910	0.004507078598
911	0.004506959727
912	0.004504000604
913	0.004500399131
914	0.004497725182
915	0.004497521824
916	0.004497526375
917	0.004489536756
918	0.004489536208
919	0.004482409433
920	0.004478066942
921	0.004471946594
922	0.004471956971
923	0.004465007815
924	0.00446015296
925	0.004453758821
926	0.004453642717
927	0.004446112281
928	0.004439858728
929	0.004439835031
930	0.004437870513
931	0.004437887774
932	0.004437819708
933	0.004436041629
934	0.004430625163
935	0.004424737031
936	0.004421032582
937	0.00441143759
938	0.00441141149
939	0.004406469489
940	0.004399484774
941	0.004399422445
942	0.004399409976
943	0.004399426381
944	0.004395077495
945	0.004392477816
946	0.004386094241
947	0.004386043262
948	0.004383733898
949	0.00438229984
950	0.004382099163
951	0.004380256812
952	0.004374692329
953	0.004374746277
954	0.004369937424
955	0.00436311639
956	0.004356049116
957	0.004349964813
958	0.004343512369
959	0.004339003807
960	0.004339003807
961	0.00433898283
962	0.00433632844
963	0.004330144465
964	0.004325686065
965	0.004319933811
966	0.004319953061
967	0.004313667467
968	0.00430676807
969	0.004303047138
970	0.004303058296
971	0.004303021162
972	0.004298860151
973	0.004292651024
974	0.004286660974
975	0.004281038408
976	0.004280966419
977	0.004279163923
978	0.00427824971
979	0.004277140198
980	0.004275341212
981	0.004275232725
982	0.00426333982
983	0.004262277694
984	0.004262262925
985	0.004262257423
986	0.004262240901
987	0.004262181704
988	0.004262153309
989	0.004262152097
990	0.004262098197
991	0.004255147344
992	0.004255147095
993	0.004250138759
994	0.004244188975
995	0.004244176968
996	0.004238016846
997	0.004237997124
998	0.004232177368
999	0.004229187501
